Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 05:50:32.052][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 321B, age=-2067944584, vt=2/96, sts=37347/4086558347/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:51:39.836][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14560) ps rtp packet 1404B, age=-2000165885, vt=2/96, sts=51809/4092634786/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:52:02.919][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1977084091, vt=2/96, sts=56735/4094697603/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:52:25.102][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1954894206, vt=2/96, sts=61545/4096706386/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:59:00.217][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1559785662, vt=2/96, sts=65257/4132242346/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:01:27.911][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14420) ps rtp packet 321B, age=-1412082699, vt=2/96, sts=23529/4145554788/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:02:36.690][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 1404B, age=-1343302995, vt=2/96, sts=33639/4151736346/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:13:33.932][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14632) ps rtp packet 1404B, age=-686077470, vt=2/96, sts=10464/4210930786/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:23:12.239][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14372) ps rtp packet 1404B, age=-107762546, vt=2/96, sts=39187/4262957986/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:23:35.313][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=-84679707, vt=2/96, sts=32705/153379980/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:36:41.872][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14464) ps rtp packet 1404B, age=701876453, vt=2/96, sts=11162/224166780/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:47:34.119][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=1354124845, vt=2/96, sts=10001/99567093/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:52:08.520][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 321B, age=1628525333, vt=2/96, sts=58296/124230703/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:52:31.591][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14372) ps rtp packet 321B, age=1651592029, vt=2/96, sts=62351/126340291/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:53:17.749][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=1697752084, vt=2/96, sts=5141/130498290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:55:13.575][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14372) ps rtp packet 1404B, age=1813571850, vt=2/96, sts=22225/140920290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:58:38.224][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=2018228454, vt=2/96, sts=17742/342599580/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:00:52.002][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=-2142964115, vt=2/96, sts=5492/171383490/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:14:47.636][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14372) ps rtp packet 1404B, age=-1307327425, vt=2/96, sts=2200/246580290/0x2706406, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 07:26:09.446][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14632) ps rtp packet 1338B, age=-625514644, vt=2/96, sts=37831/307949490/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:28:52.538][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14472) ps rtp packet 1404B, age=-462422136, vt=2/96, sts=54321/505909980/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:36:31.852][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 321B, age=-3120359, vt=2/96, sts=2150/363958291/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:36:54.927][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=19966025, vt=2/96, sts=5427/365992290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:37:41.683][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 1404B, age=66722673, vt=2/96, sts=12418/370240290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:41:35.115][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=300154613, vt=2/96, sts=48162/391253491/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:46:58.574][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 321B, age=623612998, vt=2/96, sts=31201/420330710/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:51:11.601][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=876633836, vt=2/96, sts=4615/626362380/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:01:26.369][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14420) ps rtp packet 1404B, age=1491406303, vt=2/96, sts=22279/498451050/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:04:12.642][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 321B, age=1657676569, vt=2/96, sts=46516/513390706/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:07:22.663][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=1847699416, vt=2/96, sts=59236/713813580/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:12:26.334][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-2143597540, vt=2/96, sts=55305/557851050/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:13:11.439][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14624) ps rtp packet 1404B, age=-2098502446, vt=2/96, sts=61884/561861090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:17:48.959][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 321B, age=-1820972708, vt=2/96, sts=38053/586831073/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:20:06.265][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 321B, age=-1683671327, vt=2/96, sts=59552/599247091/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:20:28.765][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 321B, age=-1661175688, vt=2/96, sts=63453/601270291/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:31:16.427][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 321B, age=-1013502724, vt=2/96, sts=36677/659550693/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:34:01.280][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14624) ps rtp packet 1404B, age=-848657160, vt=2/96, sts=62554/674400690/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:35:35.275][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 321B, age=-754658117, vt=2/96, sts=12276/682857091/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:35:58.362][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 321B, age=-731577263, vt=2/96, sts=15900/684930691/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:36:43.799][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-686129175, vt=2/96, sts=23357/689027850/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:38:18.216][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14632) ps rtp packet 1404B, age=-591716972, vt=2/96, sts=41475/697509090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:41:22.263][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 321B, age=-407664596, vt=2/96, sts=11064/714087091/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:44:54.417][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=-195512098, vt=2/96, sts=47694/733170690/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:46:19.166][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=-110764812, vt=2/96, sts=61478/740766690/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:50:02.018][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14420) ps rtp packet 1404B, age=112083820, vt=2/96, sts=33335/760865490/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:53:10.718][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 321B, age=300784294, vt=2/96, sts=65472/777810703/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:01:35.647][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 321B, age=805716291, vt=2/96, sts=4678/823282291/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:04:21.903][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=971973773, vt=2/96, sts=59319/1021473180/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:11:02.478][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 1404B, age=1372546933, vt=2/96, sts=28218/874261890/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:11:49.446][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=1419514635, vt=2/96, sts=35665/878527890/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:21:08.173][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 321B, age=1978240219, vt=2/96, sts=55237/928755091/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:23:48.034][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14420) ps rtp packet 321B, age=2138103523, vt=2/96, sts=14319/943155107/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:30:00.032][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 321B, age=-1784866380, vt=2/96, sts=6480/976635109/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:39:43.166][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-1201730068, vt=2/96, sts=29087/1029159090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:41:16.550][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=-1108345528, vt=2/96, sts=43075/1037550690/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:42:49.434][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 1404B, age=-1015464765, vt=2/96, sts=57352/1045924290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:49:41.233][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=-603662238, vt=2/96, sts=27194/1266262380/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:51:35.777][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 321B, age=-489117988, vt=2/96, sts=4842/1093282652/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:53:50.132][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=-354780172, vt=2/96, sts=48699/1288668780/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:54:59.441][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-285454016, vt=2/96, sts=33133/1111563090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:55:46.996][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=-237899240, vt=2/96, sts=37617/1115811090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:57:32.134][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14624) ps rtp packet 321B, age=-132763532, vt=2/96, sts=47137/1125153456/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:01:41.119][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1334B, age=116223992, vt=2/96, sts=8665/1330997580/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:04:54.189][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14560) ps rtp packet 321B, age=309293999, vt=2/96, sts=32471/1165080705/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:07:34.331][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14464) ps rtp packet 1404B, age=469427022, vt=2/96, sts=28512/1362792780/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:14:04.364][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14560) ps rtp packet 321B, age=859458555, vt=2/96, sts=30181/1214595097/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:15:26.006][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 63B, age=941110669, vt=2/96, sts=55923/1405240380/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:23:22.421][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=1417514917, vt=2/96, sts=20222/1448112780/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:29:31.456][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 321B, age=1786552464, vt=2/96, sts=63667/1298043457/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:32:54.136][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14500) ps rtp packet 1404B, age=1989227320, vt=2/96, sts=20077/1316269890/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:35:23.991][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=2139093941, vt=2/96, sts=36501/1329751890/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:36:14.529][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14632) ps rtp packet 1404B, age=-2105336336, vt=2/96, sts=42079/1334313450/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:40:46.522][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14264) ps rtp packet 1404B, age=-1833340895, vt=2/96, sts=6646/1358800290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:44:31.975][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14372) ps rtp packet 321B, age=-1607899280, vt=2/96, sts=33036/1379072251/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:47:04.567][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14472) ps rtp packet 1404B, age=-1455301060, vt=2/96, sts=43555/1576139850/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:54:32.466][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14420) ps rtp packet 1058B, age=-1007396709, vt=2/96, sts=35759/1433104290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:06:53.064][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14472) ps rtp packet 1404B, age=-266800765, vt=2/96, sts=56230/1683106380/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:08:55.450][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14360) ps rtp packet 321B, age=-144431539, vt=2/96, sts=21278/1510792300/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:09:19.191][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 1404B, age=-120673008, vt=2/96, sts=24852/1512966690/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:10:30.454][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 1404B, age=-49408285, vt=2/96, sts=35519/1519338690/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:10:54.164][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14472) ps rtp packet 1404B, age=-25715307, vt=2/96, sts=9825/1704771180/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:24:31.732][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 1404B, age=791868148, vt=2/96, sts=27720/1595107890/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:25:46.421][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 321B, age=866547991, vt=2/96, sts=38448/1601767902/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:26:35.512][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14484) ps rtp packet 1404B, age=915646548, vt=2/96, sts=20310/1789504380/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:27:24.618][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14560) ps rtp packet 321B, age=964743699, vt=2/96, sts=52912/1610602652/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:27:48.629][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14420) ps rtp packet 321B, age=988762818, vt=2/96, sts=56519/1612773451/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:36:40.767][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14464) ps rtp packet 1404B, age=1520900539, vt=2/96, sts=2606/1844004780/0x2747e09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:43:45.058][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14120) ps rtp packet 1404B, age=1945194099, vt=2/96, sts=64930/1698910276/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:50:05.419][Trace][15365][2n5v86z7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14560) ps rtp packet 321B, age=-1969410945, vt=2/96, sts=54792/1733103079/0x2706406, muxer (nil) lost_rate:00% req_id:
