Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-07 06:04:15.157][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-666564024, vt=2/96, sts=44194/3897853276/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:09:33.832][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-347892525, vt=2/96, sts=7058/3926192476/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:10:23.836][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-297889900, vt=2/96, sts=22018/3929702476/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:13:08.152][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-133567853, vt=2/96, sts=4849/3945099676/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:13:58.652][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=-83084875, vt=2/96, sts=19909/3948598879/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:17:00.023][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=98299863, vt=2/96, sts=7794/3965234477/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:18:17.736][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=176017701, vt=2/96, sts=30083/3972675676/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:18:43.659][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=201932648, vt=2/96, sts=37756/3974454076/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:28:09.593][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=767864593, vt=2/96, sts=7570/4025984476/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:31:04.157][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=942439108, vt=2/96, sts=58693/4042166746/0x278a002, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 06:32:32.453][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1030733831, vt=2/96, sts=19449/4050262876/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:33:19.109][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 955B, age=1077382184, vt=2/96, sts=33197/4053477676/0x278a002, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 06:43:28.635][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=1686908553, vt=2/96, sts=16157/4107837677/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:56:42.125][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1814561242, vt=2/96, sts=52932/4181158876/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 06:57:06.916][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 900B, age=-1789771801, vt=2/96, sts=60174/4182865276/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:00:58.424][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1558271695, vt=2/96, sts=62520/4203046876/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:02:09.476][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1487211636, vt=2/96, sts=17405/4210077676/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:04:21.727][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1354961947, vt=2/96, sts=56260/4221284476/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:10:08.330][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=-1008363965, vt=2/96, sts=26790/4253295677/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:18:05.792][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=-530893704, vt=2/96, sts=34277/1535581/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:20:07.856][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-408831383, vt=2/96, sts=4735/11910780/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:26:49.838][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-6855329, vt=2/96, sts=57188/47709180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:29:01.770][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=125079187, vt=2/96, sts=30541/58865580/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:29:51.273][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=174581766, vt=2/96, sts=44607/64384650/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:38:01.728][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=665041485, vt=2/96, sts=57774/108286380/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:43:13.423][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=976721377, vt=2/96, sts=17558/135829980/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:44:47.867][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1071180375, vt=2/96, sts=45054/144423180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:46:27.858][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 619B, age=1171171469, vt=2/96, sts=9148/153307980/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:50:54.234][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1437548425, vt=2/96, sts=21723/177827850/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 07:56:09.313][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1752627757, vt=2/96, sts=47271/205641180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:02:23.735][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=2127044802, vt=2/96, sts=23903/239535180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:09:32.283][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=-1739369091, vt=2/96, sts=19063/279099451/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:18:03.393][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1228273811, vt=2/96, sts=38286/324239580/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:23:48.692][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-882967101, vt=2/96, sts=9158/356038380/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:24:53.544][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-818112290, vt=2/96, sts=28322/360473580/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:33:28.175][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-303495900, vt=2/96, sts=48573/407907180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:35:45.990][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-165663476, vt=2/96, sts=22852/419351580/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:40:34.641][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=122980396, vt=2/96, sts=41858/445401453/0x278a002, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 08:46:58.700][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=507036991, vt=2/96, sts=25000/479817180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:52:20.031][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=828378870, vt=2/96, sts=54673/510075180/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:58:17.806][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1042B, age=1186150306, vt=2/96, sts=28345/540847980/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:03:10.657][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1478998691, vt=2/96, sts=47696/569172780/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:09:01.877][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1830224491, vt=2/96, sts=20931/599491980/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:18:46.041][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 472B, age=-1880579224, vt=2/96, sts=47401/651753176/0x278a002, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:06:07.272][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1819218308, vt=2/96, sts=28779/24649200/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:07:03.704][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1762787087, vt=2/96, sts=34534/29725200/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:13:43.963][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1362531407, vt=2/96, sts=10007/65707470/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:23:05.785][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=-800709258, vt=2/96, sts=61047/116208001/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:28:38.257][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-468234969, vt=2/96, sts=24327/145933200/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:37:24.801][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=58309072, vt=2/96, sts=5103/193363201/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:40:04.631][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=218142020, vt=2/96, sts=18631/207666000/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:44:32.684][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=486193110, vt=2/96, sts=42363/232027471/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:45:24.523][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=538027807, vt=2/96, sts=46736/236534400/0x2836408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:50:03.019][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-573408119, vt=2/96, sts=9665/115681590/0x283e709, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:05:49.584][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1159986380, vt=2/96, sts=0/0/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:12:04.931][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-784643519, vt=2/96, sts=21958/33768000/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:15:23.859][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-585705081, vt=2/96, sts=33543/51710400/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:21:23.653][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-225910863, vt=2/96, sts=54983/84067200/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:23:06.172][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=-123395488, vt=2/96, sts=60713/93384000/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:26:51.192][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=101628487, vt=2/96, sts=8125/113500800/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:27:43.026][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=153463220, vt=2/96, sts=10787/118159200/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:28:35.025][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=205452247, vt=2/96, sts=13358/122828401/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:29:00.848][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=231282474, vt=2/96, sts=14695/125190000/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:29:52.701][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=283121732, vt=2/96, sts=17184/129848406/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:33:45.917][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=516344298, vt=2/96, sts=27025/150840000/0x2836a09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:02:03.980][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-884929260, vt=2/96, sts=7/0/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:26:20.360][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=571436086, vt=2/96, sts=25701/131090400/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:28:00.352][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=671440704, vt=2/96, sts=32549/140148000/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:29:40.016][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=771095238, vt=2/96, sts=39153/149011200/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:36:40.599][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1191686640, vt=2/96, sts=1592/186875987/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:43:21.738][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1592820928, vt=2/96, sts=29242/223009196/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:45:27.845][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1718934146, vt=2/96, sts=37596/234331186/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:49:33.009][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1964098788, vt=2/96, sts=52233/256409989/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:50:47.109][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=2038188537, vt=2/96, sts=56664/263123987/0x2836a0f, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:21:31.898][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-1426427697, vt=2/96, sts=0/0/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:25:29.965][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-1188358435, vt=2/96, sts=13881/21412800/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:29:14.989][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-963344474, vt=2/96, sts=27267/41709600/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:34:48.994][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-629342482, vt=2/96, sts=46196/71802000/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:41:43.921][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-214408951, vt=2/96, sts=3682/109112400/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:42:32.875][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-165449633, vt=2/96, sts=6597/113623200/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:47:29.050][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 472B, age=130727898, vt=2/96, sts=22227/140162401/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:47:49.890][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=151559460, vt=2/96, sts=23432/142027560/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 09:48:32.058][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 472B, age=193725569, vt=2/96, sts=25556/145818001/0x283e20b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:09:18.098][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 1404B, age=105855467, vt=2/96, sts=0/0/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:12:25.518][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 1404B, age=293273963, vt=2/96, sts=19293/16830000/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:16:38.409][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=546164224, vt=2/96, sts=45618/39592811/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:17:38.421][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=606172199, vt=2/96, sts=51601/45014406/0x283c702, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:55:41.217][Trace][40140][0b872249] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1405991661, vt=2/96, sts=3224/2674800/0x283c404, muxer (nil) lost_rate:00% req_id:
