Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 00:17:39.491][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=-379171594, vt=2/96, sts=10243/2289092386/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:21:56.299][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-122361585, vt=2/96, sts=63499/2312146795/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:34:38.613][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=639940798, vt=2/96, sts=23684/2380806347/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:36:26.441][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=747774101, vt=2/96, sts=57730/2628478876/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:40:02.639][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=963976582, vt=2/96, sts=23281/2409915586/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:43:35.845][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1177184583, vt=2/96, sts=29001/2667182476/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:44:40.609][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=1241939212, vt=2/96, sts=13734/2434967993/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:47:09.746][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=1391079312, vt=2/96, sts=43981/2448410386/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:56:40.593][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=1961932614, vt=2/96, sts=22778/2499782389/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 00:59:51.241][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-2142394413, vt=2/96, sts=46154/2754965146/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:13:10.647][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-1342995340, vt=2/96, sts=19207/2588864396/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:13:32.205][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 888B, age=-1321428324, vt=2/96, sts=23572/2590786786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:14:58.458][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-1235170420, vt=2/96, sts=41417/2598584387/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:16:46.277][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1127351560, vt=2/96, sts=46940/2786011276/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:18:34.245][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=-1019383836, vt=2/96, sts=20062/2618009986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:21:01.298][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-872330219, vt=2/96, sts=4277/2808961276/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:23:07.364][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=-746266206, vt=2/96, sts=9942/2642591146/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:28:27.697][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-425932331, vt=2/96, sts=599/2909444476/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:29:52.400][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-341233068, vt=2/96, sts=25807/2679040787/0x2706405, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 01:40:32.918][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=299279781, vt=2/96, sts=22651/2736683987/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:41:56.891][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=383259153, vt=2/96, sts=39664/2744243986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:43:21.340][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=467706340, vt=2/96, sts=5101/2989868476/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:48:20.567][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=766937393, vt=2/96, sts=51439/2778706792/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:50:04.511][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=870877724, vt=2/96, sts=36017/3026124076/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:52:13.133][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=999489452, vt=2/96, sts=29931/2799701987/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:53:16.712][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=1063080355, vt=2/96, sts=41466/2805425986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 01:55:26.392][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=1192761013, vt=2/96, sts=61343/2817039586/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:16:34.316][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=-1834280301, vt=2/96, sts=23822/2931184786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:22:57.237][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=-1451359012, vt=2/96, sts=27010/2965661989/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:33:16.601][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-832001700, vt=2/96, sts=8209/3021404387/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:35:24.081][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-704515609, vt=2/96, sts=31402/3032838363/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:37:51.632][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-556968015, vt=2/96, sts=58366/3046154389/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:42:05.383][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1302B, age=-303212179, vt=2/96, sts=39211/3068963986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:45:59.786][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=-68822271, vt=2/96, sts=16642/3090052786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:54:32.021][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=443411217, vt=2/96, sts=43471/3136121986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:56:19.915][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=551315755, vt=2/96, sts=3291/3383928076/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:57:23.458][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=614848906, vt=2/96, sts=4415/3151576787/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:58:27.385][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=678786903, vt=2/96, sts=14574/3157372786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:06:38.660][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1017B, age=1170046572, vt=2/96, sts=19708/3379291276/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 03:11:56.850][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=1488253034, vt=2/96, sts=27641/3230222388/0x2706405, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 03:13:20.955][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=1572356802, vt=2/96, sts=43058/3237767986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:14:45.672][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=1657070307, vt=2/96, sts=58539/3245414389/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:23:15.739][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-2127831097, vt=2/96, sts=19736/3291318349/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:23:58.101][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=-2085469510, vt=2/96, sts=27553/3295098361/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:36:08.518][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=-1355045829, vt=2/96, sts=29190/3360815986/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:39:24.015][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1159548771, vt=2/96, sts=33917/3556184476/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:40:50.279][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-1073284618, vt=2/96, sts=16446/3386178007/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:42:59.783][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-943781497, vt=2/96, sts=50249/3575592076/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:44:25.456][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-858117990, vt=2/96, sts=14384/3643614076/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 03:56:43.156][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=-120412863, vt=2/96, sts=60584/3471980391/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:02:48.661][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=245095568, vt=2/96, sts=58268/3504862786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:04:36.897][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1086B, age=353326349, vt=2/96, sts=12755/3514604386/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:13:18.249][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=874673011, vt=2/96, sts=43229/3561498001/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:14:46.324][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=962748071, vt=2/96, sts=59887/3569418006/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:29:13.753][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=1830186158, vt=2/96, sts=37872/3647534386/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:33:11.915][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=2068345047, vt=2/96, sts=20511/3668957990/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:33:33.913][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=2090349511, vt=2/96, sts=25066/3670941946/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:34:39.935][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=-2138595438, vt=2/96, sts=38374/3676881586/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:44:28.010][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1550524473, vt=2/96, sts=35991/3907519276/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:49:31.753][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 248B, age=-1246783929, vt=2/96, sts=24182/3757150786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:52:43.025][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=-1055506208, vt=2/96, sts=63340/3774304786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 04:55:56.520][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-862024822, vt=2/96, sts=30810/3791718347/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:06:26.276][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-232254098, vt=2/96, sts=13938/3848417997/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:07:09.762][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=-188770817, vt=2/96, sts=22610/3852363588/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:12:29.930][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=131400414, vt=2/96, sts=56693/4058892076/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:13:11.818][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 1404B, age=173280787, vt=2/96, sts=29157/3884954386/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:13:32.989][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=194453328, vt=2/96, sts=33241/3886797586/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:19:20.098][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=541566294, vt=2/96, sts=35306/4156113676/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:25:21.962][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=903424579, vt=2/96, sts=53963/4188679276/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:26:27.967][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=969436470, vt=2/96, sts=57869/3956597987/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:29:20.669][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1142137668, vt=2/96, sts=1204/4210102876/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:34:42.515][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=1463979895, vt=2/96, sts=30003/4001061603/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:36:30.350][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=1571819449, vt=2/96, sts=53141/4010781599/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:45:51.062][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=2132530753, vt=2/96, sts=42526/4061278786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:48:04.867][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=-2028637476, vt=2/96, sts=5669/4073320786/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:57:06.152][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1487344738, vt=2/96, sts=5325/4764780/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:01:03.264][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 321B, age=-1250232910, vt=2/96, sts=19830/4143308387/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:03:29.784][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1103719301, vt=2/96, sts=48145/99610380/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:08:50.734][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=-782765861, vt=2/96, sts=27896/4185389146/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:12:50.770][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-542727417, vt=2/96, sts=16487/150053580/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:16:26.202][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-327297933, vt=2/96, sts=6467/109135980/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:17:07.516][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14596) ps rtp packet 321B, age=-285987116, vt=2/96, sts=43807/4230147587/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:24:20.830][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 321B, age=147333022, vt=2/96, sts=52534/4269149988/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:30:09.289][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=495784805, vt=2/96, sts=56663/5520690/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:31:12.879][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=559364836, vt=2/96, sts=12518/249229980/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:35:35.022][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 36B, age=821525444, vt=2/96, sts=59862/34861050/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:42:06.911][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=1213397274, vt=2/96, sts=12772/70069050/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:47:07.977][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=1514471942, vt=2/96, sts=5574/97223490/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:48:56.725][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14460) ps rtp packet 1404B, age=1623223978, vt=2/96, sts=24694/106961850/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:49:39.003][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14428) ps rtp packet 1404B, age=1665505993, vt=2/96, sts=31966/110799090/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:52:12.344][Trace][10647][9g7qfl4c] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1818831204, vt=2/96, sts=19731/362611980/0x2747e0c, muxer (nil) lost_rate:00% req_id:
