Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-31 09:04:15.251][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=2114614340, vt=2/96, sts=45156/121593600/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:04:46.800][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=2146156695, vt=2/96, sts=48209/124531200/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:05:14.116][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 464B, age=-2121489488, vt=2/96, sts=50879/127036800/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:10:37.659][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1797947621, vt=2/96, sts=18301/156060000/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:11:03.751][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1771856459, vt=2/96, sts=21177/158569200/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:21:13.798][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-1161820298, vt=2/96, sts=18683/213339600/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:24:15.952][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-979651483, vt=2/96, sts=36560/229708800/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:35:19.058][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-316549989, vt=2/96, sts=33538/289378806/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:42:45.209][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1313B, age=129605167, vt=2/96, sts=5180/329479200/0x283a50a, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 09:43:47.727][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=192123813, vt=2/96, sts=9541/335131200/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:50:35.778][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=600162224, vt=2/96, sts=37333/371833200/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:58:58.062][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1102459248, vt=2/96, sts=5886/417038400/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 10:04:13.050][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14228) ps rtp packet 321B, age=1417440356, vt=2/96, sts=12840/23238001/0x283c005, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-31 10:06:20.118][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1544507113, vt=2/96, sts=36132/456818400/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 10:16:32.686][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14356) ps rtp packet 1404B, age=-2137884479, vt=2/96, sts=9403/511948800/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:14:34.850][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1594603864, vt=2/96, sts=81/0/0x283a503, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:21:56.555][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=2036311770, vt=2/96, sts=40031/39625200/0x283a503, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:27:17.708][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1937508328, vt=2/96, sts=65163/68490000/0x283a503, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:38:19.426][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1275792131, vt=2/96, sts=58534/128109600/0x283a503, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:41:12.353][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14344) ps rtp packet 1404B, age=-1102857188, vt=2/96, sts=7593/5162400/0x283880d, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:46:19.276][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14284) ps rtp packet 1404B, age=-795934125, vt=2/96, sts=45572/32749200/0x283880d, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:52:29.408][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1009B, age=-425802491, vt=2/96, sts=15892/204634800/0x283a503, muxer (nil) lost_rate:00% req_id:
[2023-11-01 08:54:29.459][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2029478153, vt=2/96, sts=21700/40717350/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 08:54:50.470][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2050486140, vt=2/96, sts=22455/42648390/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:18:45.837][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14528) ps rtp packet 1404B, age=-1504078582, vt=2/96, sts=53498/51111000/0x283fe04, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:28:17.535][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14528) ps rtp packet 1404B, age=-932388279, vt=2/96, sts=46191/102528270/0x283fe04, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:37:21.071][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14528) ps rtp packet 1404B, age=-388847633, vt=2/96, sts=24839/151427250/0x283fe04, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:39:39.443][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14528) ps rtp packet 1404B, age=-250478592, vt=2/96, sts=36373/163867320/0x283fe04, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:41:43.107][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14528) ps rtp packet 1404B, age=-126811682, vt=2/96, sts=46514/175053600/0x283fe04, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:53:11.409][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=367180012, vt=2/96, sts=13551/14839201/0x2836401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:56:24.829][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=560594998, vt=2/96, sts=29049/32227560/0x2836401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:31:58.327][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-780739345, vt=2/96, sts=27349/27356406/0x2836409, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:59:18.927][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=859854293, vt=2/96, sts=37328/175035600/0x2836409, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:10:22.562][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1523489439, vt=2/96, sts=34805/234694800/0x2836409, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:14:35.614][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-308371066, vt=2/96, sts=28297/28248480/0x26d3f0e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:18:58.900][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 884B, age=-45070354, vt=2/96, sts=44724/51943230/0x26d3f0e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:30:49.855][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=665873804, vt=2/96, sts=27538/115984260/0x26d3f0e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:31:39.166][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1368B, age=715192023, vt=2/96, sts=29389/120368700/0x26d3f0e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:32:58.983][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1203B, age=794999538, vt=2/96, sts=33430/127606410/0x26d3f0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:27:34.563][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14220) ps rtp packet 321B, age=-1363979478, vt=2/96, sts=55520/169689601/0x283c00e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:16:18.367][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=169876445, vt=2/96, sts=128/93600/0x283e70b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:16:41.970][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14256) ps rtp packet 1404B, age=193491545, vt=2/96, sts=1149/2190420/0x283e70b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:49:08.123][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1444668367, vt=2/96, sts=0/0/0x2838802, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:00:29.492][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=2126031473, vt=2/96, sts=5508/61254000/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:01:31.147][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-2107264617, vt=2/96, sts=13019/66823200/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:19:34.245][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1024166776, vt=2/96, sts=58150/164314800/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:27:56.736][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 321B, age=-521675014, vt=2/96, sts=43209/209563206/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:12:19.500][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 1404B, age=2141083927, vt=2/96, sts=38/0/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:17:42.499][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 321B, age=-1830891610, vt=2/96, sts=27831/29030404/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:21:43.466][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 1404B, age=-1589930426, vt=2/96, sts=45729/50742000/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:32:15.877][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 321B, age=-957502178, vt=2/96, sts=23627/107618401/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:34:38.133][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 321B, age=-815246576, vt=2/96, sts=30256/120459601/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:38:02.165][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14304) ps rtp packet 321B, age=-611218812, vt=2/96, sts=38649/138744003/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:24:23.162][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1474807912, vt=2/96, sts=8168/28749240/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:26:31.713][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1603362849, vt=2/96, sts=11842/40306590/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:26:58.957][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1630608974, vt=2/96, sts=12413/42781680/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:27:52.666][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1684319672, vt=2/96, sts=13741/47620080/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:29:39.625][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1791274230, vt=2/96, sts=16290/57275190/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:31:45.960][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1917608661, vt=2/96, sts=19272/68623560/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 20:32:34.612][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=1966266185, vt=2/96, sts=20286/73008000/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:33:51.809][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=2043444569, vt=2/96, sts=22607/79950330/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:35:32.307][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=2143959552, vt=2/96, sts=25347/88971480/0x26d7a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:52:37.993][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-443500850, vt=2/96, sts=2505/1234800/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:24:47.828][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=1486333026, vt=2/96, sts=16543/17575560/0x2836406, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:32:44.619][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-441246423, vt=2/96, sts=16706/85150801/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:37:20.729][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-165146850, vt=2/96, sts=40919/109832400/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:45:10.198][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=304328947, vt=2/96, sts=16158/152161201/0x2836404, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:59:27.145][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 472B, age=1161274591, vt=2/96, sts=40608/52930809/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:39:10.424][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-1445375828, vt=2/96, sts=0/0/0x26d2404, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:23:02.993][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14352) ps rtp packet 1404B, age=-1235987696, vt=2/96, sts=0/0/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:24:38.042][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14352) ps rtp packet 321B, age=-1140936028, vt=2/96, sts=7705/8542801/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:25:50.201][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14352) ps rtp packet 1404B, age=-1068771681, vt=2/96, sts=13184/15080400/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:27:52.952][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14352) ps rtp packet 1404B, age=-946038385, vt=2/96, sts=22863/26110800/0x283a407, muxer (nil) lost_rate:00% req_id:
[2023-10-30 08:55:12.642][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1069160446, vt=2/96, sts=0/0/0x26d3a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:36:42.471][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=265313647, vt=2/96, sts=39165/35204400/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:37:06.219][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=289078083, vt=2/96, sts=41269/37256401/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:37:29.993][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=312847172, vt=2/96, sts=43562/39445200/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:44:31.357][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=734214028, vt=2/96, sts=24570/77706000/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:46:46.538][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=869390529, vt=2/96, sts=39396/90000000/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:58:29.864][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=1572707664, vt=2/96, sts=51745/153234001/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:07:36.607][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=2119464390, vt=2/96, sts=35590/202035610/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:12:44.254][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1867852757, vt=2/96, sts=63805/229733987/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:24:05.909][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1186200603, vt=2/96, sts=64343/291027586/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:26:45.513][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1026594239, vt=2/96, sts=14215/305388346/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:39:12.331][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-279789273, vt=2/96, sts=14407/372621587/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:41:00.995][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-171112499, vt=2/96, sts=24141/382413586/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:51:17.950][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=445837084, vt=2/96, sts=15969/438066025/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:51:39.610][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=467499865, vt=2/96, sts=17768/439862386/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:53:18.313][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=566201859, vt=2/96, sts=27048/448775986/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:56:13.277][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=741162020, vt=2/96, sts=41740/464468386/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:03:01.764][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1149645683, vt=2/96, sts=3176/501296386/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:04:48.994][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1256886960, vt=2/96, sts=10700/510933946/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:05:11.112][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1278996206, vt=2/96, sts=12182/512859586/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:05:36.688][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=1304581595, vt=2/96, sts=13935/515224796/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:20:16.794][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-2110280339, vt=2/96, sts=13829/594417587/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:23:06.274][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1940804870, vt=2/96, sts=26925/609660346/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:25:42.014][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1785066918, vt=2/96, sts=39191/623667586/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:26:03.254][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1763820915, vt=2/96, sts=40933/625680348/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:31:46.865][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1420209775, vt=2/96, sts=1709/656532347/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:35:28.424][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1198662611, vt=2/96, sts=18505/676547987/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:36:08.300][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 107B, age=-1158775967, vt=2/96, sts=21313/680033146/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:37:38.320][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-1068763351, vt=2/96, sts=28276/688096786/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:42:19.764][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-787314329, vt=2/96, sts=49957/713519986/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:43:50.358][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-696716877, vt=2/96, sts=57234/721637989/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:50:56.583][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-270491438, vt=2/96, sts=27296/759977986/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:57:42.718][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=135643798, vt=2/96, sts=60613/796525197/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:03:37.486][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=490395163, vt=2/96, sts=27542/828831587/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:10:13.816][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=886729111, vt=2/96, sts=62781/864219586/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:20:37.767][Trace][13574][1m6h3fe6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=1510688157, vt=2/96, sts=49762/920260786/0x283df06, muxer (nil) lost_rate:00% req_id:
