Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-01 23:57:31.574][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 1404B, age=532385104, vt=2/96, sts=5728/244976400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:01:16.419][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 667B, age=757230316, vt=2/96, sts=7568/265165200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:10:18.049][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1298858712, vt=2/96, sts=39926/313891230/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:14:13.074][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=1533890868, vt=2/96, sts=51951/335066415/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:51:36.073][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-518082227, vt=2/96, sts=43588/536972400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:56:55.726][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-198424760, vt=2/96, sts=12646/565682400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:00:59.446][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=45296558, vt=2/96, sts=19921/587671201/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:06:24.582][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=370418737, vt=2/96, sts=60356/616935600/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:06:44.147][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=389998977, vt=2/96, sts=65238/618634824/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:17:31.089][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1036941146, vt=2/96, sts=14415/676886413/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:22:37.790][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1343636446, vt=2/96, sts=55685/704520001/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:25:50.890][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1536733804, vt=2/96, sts=56382/721900800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:28:08.726][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1674572303, vt=2/96, sts=38796/734306400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:47:53.015][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 1404B, age=-1436100235, vt=2/96, sts=53128/840888000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:52:04.325][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1184790737, vt=2/96, sts=8013/863449200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:54:07.132][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=-1061983292, vt=2/96, sts=49964/874526413/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:54:47.387][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1021732361, vt=2/96, sts=60990/878144407/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:09:51.324][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-117793791, vt=2/96, sts=9992/959472007/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:18:52.911][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=423795948, vt=2/96, sts=59587/1008273600/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:23:51.207][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=722079257, vt=2/96, sts=30640/1035118801/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:25:52.316][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=843199023, vt=2/96, sts=6725/1045958423/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:39:42.398][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1673263379, vt=2/96, sts=30113/1120665600/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:47:30.849][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=2141725540, vt=2/96, sts=60177/1162882801/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:53:10.026][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-1814062511, vt=2/96, sts=48012/1193396405/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:54:51.492][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-1712590074, vt=2/96, sts=14793/1202479200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:55:51.130][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1652954565, vt=2/96, sts=31876/1207854000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:12:48.243][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 1404B, age=-635848070, vt=2/96, sts=23286/1299445200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:15:26.831][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-477253075, vt=2/96, sts=12143/1313715601/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:18:45.979][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-278110629, vt=2/96, sts=16063/1331636400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:19:25.931][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=-238153538, vt=2/96, sts=29544/1335196807/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:22:06.035][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-78047536, vt=2/96, sts=18699/1349643601/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:33:27.100][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=603011140, vt=2/96, sts=56556/1410937202/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:34:42.708][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=678625617, vt=2/96, sts=16979/1417741202/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:39:10.970][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=946875354, vt=2/96, sts=43976/1441886400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:46:21.400][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 1404B, age=1377304906, vt=2/96, sts=61662/1480626000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:57:06.994][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=2022904181, vt=2/96, sts=10964/1538661601/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:58:40.076][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=2115990033, vt=2/96, sts=33839/1547082001/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:02:43.484][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1935569803, vt=2/96, sts=38160/1568966415/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:08:03.887][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1615162724, vt=2/96, sts=62863/1597820400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:17:27.230][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1051819438, vt=2/96, sts=50743/1648544400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:22:39.386][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-739669277, vt=2/96, sts=26942/1676635200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:29:30.685][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-328364381, vt=2/96, sts=37087/1713650401/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 04:48:39.458][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=820408468, vt=2/96, sts=38907/1817038800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:08:17.442][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=1998389890, vt=2/96, sts=15098/1922997605/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:12:10.254][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-2063778109, vt=2/96, sts=23755/1943985607/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:14:26.256][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1927774950, vt=2/96, sts=4745/1956225609/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:21:07.942][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1526075833, vt=2/96, sts=13825/1992344400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:27:18.973][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1155047047, vt=2/96, sts=12484/2025788400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 05:28:17.583][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1096438575, vt=2/96, sts=32752/2031066000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:37:01.991][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-572028863, vt=2/96, sts=18168/2078200800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:41:19.253][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-314764904, vt=2/96, sts=41869/2101406402/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:47:07.965][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=33946070, vt=2/96, sts=32698/2132726423/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:47:47.511][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=73490894, vt=2/96, sts=47060/2136355200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:48:26.811][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=112794014, vt=2/96, sts=60998/2139890400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:00:10.967][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=816947787, vt=2/96, sts=26060/2203214400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:02:45.005][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=970983394, vt=2/96, sts=11527/2217078017/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:03:42.930][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1028913300, vt=2/96, sts=31354/2222341200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:09:02.682][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1348664839, vt=2/96, sts=62978/2251098019/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:12:22.659][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=1548625996, vt=2/96, sts=61247/2269065602/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:12:42.671][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1568642059, vt=2/96, sts=2437/2270865619/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:21:38.035][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=2104017487, vt=2/96, sts=50458/2319037470/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:29:45.784][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1703201641, vt=2/96, sts=19267/2362993200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:35:47.163][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=-1341821527, vt=2/96, sts=11483/2395476003/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:36:50.399][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1278591080, vt=2/96, sts=32992/2401149613/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:41:35.632][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-993363697, vt=2/96, sts=62991/2426850000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:50:23.609][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=-465385812, vt=2/96, sts=45046/2474316030/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:56:08.045][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=-120940386, vt=2/96, sts=24649/2505326408/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:57:42.597][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-26394961, vt=2/96, sts=53335/2513887203/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:01:13.590][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=184600756, vt=2/96, sts=53917/2532852017/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 07:06:38.494][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=509509561, vt=2/96, sts=26355/2562076800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:18:19.768][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=1210776353, vt=2/96, sts=50595/2625192001/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:21:58.050][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 321B, age=1429065536, vt=2/96, sts=55280/2644887601/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:28:15.202][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=1806201384, vt=2/96, sts=44386/2678778035/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:38:23.649][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=-1880312195, vt=2/96, sts=40594/2733519615/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:41:22.855][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1701100483, vt=2/96, sts=32192/2749662021/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:44:08.748][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1535203085, vt=2/96, sts=19202/2764598400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:52:31.567][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-1032385042, vt=2/96, sts=48985/2809872011/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:57:33.337][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14124) ps rtp packet 321B, age=-730629205, vt=2/96, sts=7210/2836994401/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:19:59.053][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=615094066, vt=2/96, sts=39970/2958116400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:20:54.487][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=670522201, vt=2/96, sts=58033/2963088025/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:28:24.521][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1120554760, vt=2/96, sts=8322/3003656401/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:28:59.755][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1155801856, vt=2/96, sts=19855/3006828000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:29:36.022][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=1192070484, vt=2/96, sts=31647/3010068009/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:34:25.350][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1481388100, vt=2/96, sts=60914/3036132000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 08:38:38.152][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1734182224, vt=2/96, sts=12021/3058822800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:54:50.205][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-1588722914, vt=2/96, sts=61831/3146306400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:56:24.637][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=-1494297929, vt=2/96, sts=22572/3154852801/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:09:02.387][Trace][45158][ib012k99] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-736541638, vt=2/96, sts=55139/3223008000/0xd4c10b, muxer (nil) lost_rate:00% req_id:
