Pseudo-terminal will not be allocated because stdin is not a terminal.
[0m[2023-11-02 21:51:48.635][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=2112381496, vt=2/96, sts=41169/232026210/0x26d240d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:57:04.241][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1866988826, vt=2/96, sts=53786/260440380/0x26d240d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 21:57:56.544][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1214B, age=-1814674536, vt=2/96, sts=55177/265149090/0x26d240d, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:09:49.324][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=-1101896721, vt=2/96, sts=29321/362282657/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:15:26.468][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-764759207, vt=2/96, sts=34506/22330800/0x283c90c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:18:03.673][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=-607549921, vt=2/96, sts=38223/405881995/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:29:24.060][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=72827047, vt=2/96, sts=49976/467863188/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:37:05.770][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=534544196, vt=2/96, sts=63489/508280391/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:40:08.101][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=716874433, vt=2/96, sts=3085/526118406/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:44:27.926][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=976697697, vt=2/96, sts=9942/549097187/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:52:56.600][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=1485376410, vt=2/96, sts=23831/594611987/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:53:52.304][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 1404B, age=1541073956, vt=2/96, sts=25413/600325456/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 22:58:17.846][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=1806608061, vt=2/96, sts=10646/9486000/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:02:25.086][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=2053866826, vt=2/96, sts=35011/31777200/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:03:39.034][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=2127802097, vt=2/96, sts=42294/38336406/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:13:14.449][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1591737586, vt=2/96, sts=33212/90205200/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:16:17.257][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=-1408944186, vt=2/96, sts=50370/719726402/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:23:33.159][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-973032758, vt=2/96, sts=29482/145872000/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:37:38.862][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-127324741, vt=2/96, sts=46951/221958000/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:51:12.584][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=686384617, vt=2/96, sts=63633/295164023/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:52:02.003][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=735814844, vt=2/96, sts=3178/299545200/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-02 23:53:39.091][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=832901347, vt=2/96, sts=13264/308412005/0x283c80a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:34:07.994][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=-1033160323, vt=2/96, sts=53504/1140840028/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-03 00:37:23.390][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=-837776877, vt=2/96, sts=55523/1157641212/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-03 01:02:51.833][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14476) ps rtp packet 472B, age=690668522, vt=2/96, sts=5143/1295154034/0x278a009, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:57:46.870][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-58932057, vt=2/96, sts=22218/21333600/0x2836409, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:58:59.301][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=13496910, vt=2/96, sts=28809/27918005/0x2836409, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:02:17.707][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 321B, age=211903881, vt=2/96, sts=46362/45795616/0x2836409, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:05:50.705][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-270055938, vt=2/96, sts=43510/78927210/0x283e706, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 15:06:09.825][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-250947630, vt=2/96, sts=44209/80667270/0x283e706, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:22:45.337][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14448) ps rtp packet 1404B, age=744571207, vt=2/96, sts=8026/19274040/0x283c60c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:25:03.504][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=882741786, vt=2/96, sts=19206/47339010/0x283e70d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:25:25.924][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14448) ps rtp packet 321B, age=905160341, vt=2/96, sts=12346/33850441/0x283c60c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:39:59.174][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1778412682, vt=2/96, sts=42152/66171600/0x283c30d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:55:08.826][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1606904584, vt=2/96, sts=54217/148028400/0x283c30d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:21:02.836][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=-52893250, vt=2/96, sts=23499/62200080/0x26d7a05, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:23:54.275][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=118541307, vt=2/96, sts=29604/77637510/0x26d7a05, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 16:27:14.703][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=318962156, vt=2/96, sts=37181/95658030/0x26d7a05, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:34:41.169][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=765438997, vt=2/96, sts=54486/135824130/0x26d7a05, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 16:36:25.505][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14156) ps rtp packet 1404B, age=869776624, vt=2/96, sts=56933/145209060/0x26d7a05, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:04:08.460][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1762244530, vt=2/96, sts=47443/72489870/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:12:16.296][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1274407583, vt=2/96, sts=7336/116388000/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:14:26.871][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=-1143825223, vt=2/96, sts=13689/128138400/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:22:22.198][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-668511710, vt=2/96, sts=36078/170841605/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:28:04.157][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-326539175, vt=2/96, sts=50390/201686401/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:30:50.505][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=-160192948, vt=2/96, sts=56632/216597625/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:36:14.453][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=163740610, vt=2/96, sts=3625/245757871/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:39:02.173][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=331474277, vt=2/96, sts=8808/260902800/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 17:46:29.866][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 321B, age=779158746, vt=2/96, sts=29859/301194001/0x27f2d0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:13:39.715][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 321B, age=-1885949381, vt=2/96, sts=7486/7210801/0x283880e, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 18:15:10.949][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1794714978, vt=2/96, sts=15889/15418800/0x283880e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:16:19.168][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1726497406, vt=2/96, sts=21553/21574800/0x283880e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:22:32.209][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14216) ps rtp packet 321B, age=-1353461205, vt=2/96, sts=47900/55058406/0x283880e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:27:38.896][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1046767212, vt=2/96, sts=3479/82735200/0x283880e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:31:29.158][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14456) ps rtp packet 1007B, age=-816505415, vt=2/96, sts=20950/103464000/0x283880e, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 19:09:35.110][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1469438331, vt=2/96, sts=0/0/0x26d2403, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:10:22.401][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1516725275, vt=2/96, sts=1033/4326840/0x26d2403, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:09:30.795][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14492) ps rtp packet 1404B, age=770152037, vt=2/96, sts=0/0/0x26d2403, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:44:20.685][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1434924561, vt=2/96, sts=0/0/0x26d7a06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:48:50.093][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=-1165504747, vt=2/96, sts=10097/23921730/0x26d7a06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:07:12.802][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=-62800994, vt=2/96, sts=58/18000/0x26d7a06, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:40:09.451][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1310657664, vt=2/96, sts=0/0/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:41:01.291][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1258831987, vt=2/96, sts=14493/3355200/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:42:28.804][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 1404B, age=-1866277303, vt=2/96, sts=0/0/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:49:13.082][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 472B, age=-1462010410, vt=2/96, sts=31570/35510417/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:51:51.853][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 472B, age=-1303237791, vt=2/96, sts=43957/49586401/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:11:24.097][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 472B, age=-130977397, vt=2/96, sts=9292/154364408/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:19:56.491][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14040) ps rtp packet 472B, age=381412210, vt=2/96, sts=17105/200995241/0x278a006, muxer (nil) lost_rate:00% req_id:
[2023-11-04 16:55:09.312][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1800732440, vt=2/96, sts=2414/1296000/0x283c509, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:22:28.882][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 635B, age=20008010, vt=2/96, sts=23203/35053200/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:24:54.461][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=165589261, vt=2/96, sts=56028/48092400/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:26:56.802][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 321B, age=287935312, vt=2/96, sts=18621/59155201/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:30:51.686][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=522820655, vt=2/96, sts=11829/80258400/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:42:24.954][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1216086925, vt=2/96, sts=681/142704000/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:44:00.707][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 321B, age=1311826960, vt=2/96, sts=26282/151318802/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:45:40.368][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1411503391, vt=2/96, sts=50805/160135200/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:50:16.597][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 161B, age=1687730990, vt=2/96, sts=21148/184885200/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:51:52.054][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1783171266, vt=2/96, sts=29063/193507200/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:53:09.258][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1860391279, vt=2/96, sts=34286/200397600/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:53:34.986][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 799B, age=1886120881, vt=2/96, sts=35573/202719600/0x2838809, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:25:16.803][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1896971249, vt=2/96, sts=0/0/0x27f670a, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:27:20.594][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=-1773174894, vt=2/96, sts=6719/10807207/0x27f670a, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:27:57.066][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=-1736711756, vt=2/96, sts=7926/14079601/0x27f670a, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:32:33.242][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=-1460532127, vt=2/96, sts=14599/38901607/0x27f670a, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:35:53.662][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1260106200, vt=2/96, sts=0/0/0x2838909, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:36:31.997][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1221779835, vt=2/96, sts=2224/3387600/0x2838909, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:38:42.132][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-1091647120, vt=2/96, sts=8874/15069652/0x2838909, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:21:32.485][Trace][43164][996g321o] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14148) ps rtp packet 1404B, age=1478718132, vt=2/96, sts=0/0/0x2836408, muxer (nil) lost_rate:00% req_id:
