Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 05:24:43.703][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=662856656, vt=2/96, sts=51902/4185230476/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:28:35.556][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1404B, age=894712772, vt=2/96, sts=64225/4206045676/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:32:04.264][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 1404B, age=1103412876, vt=2/96, sts=55249/4170106876/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:32:32.893][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1132049673, vt=2/96, sts=2294/3989390387/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:34:18.993][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1238154992, vt=2/96, sts=24812/3998926787/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:38:14.666][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14520) ps rtp packet 1404B, age=1473815098, vt=2/96, sts=9439/4203439276/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:39:38.166][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1404B, age=1557317311, vt=2/96, sts=34587/4265672476/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:49:53.003][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 1404B, age=-2122820917, vt=2/96, sts=49542/4265211946/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 05:51:14.206][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-2041599599, vt=2/96, sts=46343/4090355986/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:15:12.022][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=-603786815, vt=2/96, sts=4556/108077580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:30:19.277][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=303464913, vt=2/96, sts=54705/189703980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:31:42.779][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=386963295, vt=2/96, sts=9755/13894307/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:34:49.302][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 1404B, age=573489925, vt=2/96, sts=4307/213971580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:40:53.112][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14192) ps rtp packet 1404B, age=937293461, vt=2/96, sts=45782/301444650/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:44:02.518][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14240) ps rtp packet 1404B, age=1126709315, vt=2/96, sts=57471/318529980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:53:38.228][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1702423002, vt=2/96, sts=35993/4090626076/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-10-29 06:54:06.363][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1730545795, vt=2/96, sts=12790/134850691/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:00:27.362][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 387B, age=2111553865, vt=2/96, sts=43332/407122380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:02:47.946][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 1404B, age=-2042827938, vt=2/96, sts=30051/363965580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:03:14.686][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=-2016098229, vt=2/96, sts=31897/367453980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:08:18.121][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 198B, age=-1712653151, vt=2/96, sts=3727/449541180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:08:46.245][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 115B, age=-1684530232, vt=2/96, sts=50372/397312380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:34:52.737][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-118043964, vt=2/96, sts=52737/354990707/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:37:35.326][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 1404B, age=44553249, vt=2/96, sts=21159/552911580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:38:55.342][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=124553459, vt=2/96, sts=36190/771067980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:49:47.446][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=776671254, vt=2/96, sts=9633/829747980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:50:40.845][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=830070801, vt=2/96, sts=2688/623608380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:52:53.171][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=962387003, vt=2/96, sts=20863/452277090/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:53:19.839][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=989056755, vt=2/96, sts=32665/692685180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:58:10.863][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=1280081798, vt=2/96, sts=26310/664111980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:04:27.482][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=1656691179, vt=2/96, sts=48759/514744290/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:08:30.275][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14520) ps rtp packet 1404B, age=1899499729, vt=2/96, sts=63801/719897580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:11:32.077][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14444) ps rtp packet 1404B, age=2081297160, vt=2/96, sts=9560/736259580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:25:26.665][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1404B, age=-1379076054, vt=2/96, sts=22042/866093580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:30:34.235][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-1071508915, vt=2/96, sts=42950/893745180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:33:17.259][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-908485247, vt=2/96, sts=3731/333757980/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:39:33.561][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14380) ps rtp packet 1404B, age=-532181247, vt=2/96, sts=25838/942251580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:44:33.496][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-232261366, vt=2/96, sts=44124/731284295/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:46:26.000][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-119741814, vt=2/96, sts=62531/741418292/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:47:48.042][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=-37703926, vt=2/96, sts=49179/932041980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:53:02.489][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1404B, age=276748750, vt=2/96, sts=32737/1015093980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:56:30.868][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=485126613, vt=2/96, sts=27881/979079580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:59:07.392][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1404B, age=641649688, vt=2/96, sts=56362/1047879180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 08:59:35.516][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=669768236, vt=2/96, sts=37597/995711580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:11:41.186][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1404B, age=1395446538, vt=2/96, sts=49893/1115742780/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:21:57.213][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=2011472251, vt=2/96, sts=15420/1116509580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:29:25.590][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-1835134848, vt=2/96, sts=960/973575090/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:30:41.688][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1404B, age=-1759019025, vt=2/96, sts=14512/1218429180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:31:08.399][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=-1732311405, vt=2/96, sts=61894/1166052780/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:34:07.034][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-1553682574, vt=2/96, sts=44016/998857895/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:35:49.250][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14320) ps rtp packet 1404B, age=-1451462869, vt=2/96, sts=20850/1191382380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:37:33.466][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 1404B, age=-1347242665, vt=2/96, sts=29575/1199644380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:38:00.137][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=-1320571132, vt=2/96, sts=32436/1203114780/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:43:40.177][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=-980546121, vt=2/96, sts=61429/1233718380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:46:22.180][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-818529513, vt=2/96, sts=41874/728343180/0x2747e02, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:49:39.088][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=-621634303, vt=2/96, sts=47421/1320798780/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:50:35.345][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-565368895, vt=2/96, sts=52279/1325860380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:55:16.604][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-284117530, vt=2/96, sts=9049/1351099980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 09:56:33.111][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 1404B, age=-207604563, vt=2/96, sts=12730/1357947180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:02:36.305][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=155595678, vt=2/96, sts=32311/1390689180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:06:31.501][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=390787107, vt=2/96, sts=44264/1173843451/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:06:55.861][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 692B, age=415154145, vt=2/96, sts=47065/1176031890/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:08:40.462][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 798B, age=519745701, vt=2/96, sts=52438/1423456380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:10:01.577][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=600853806, vt=2/96, sts=3518/1192761451/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:13:13.804][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=793089384, vt=2/96, sts=24567/1210066297/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:15:44.006][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=943294209, vt=2/96, sts=57010/1406849580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:17:40.285][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=1059573246, vt=2/96, sts=63864/1417318380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:22:37.104][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1356394425, vt=2/96, sts=27379/1654979580/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:31:40.422][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 1404B, age=1899711993, vt=2/96, sts=52174/1491841980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:39:05.967][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-1949707656, vt=2/96, sts=24633/1744003980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:44:45.217][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14520) ps rtp packet 1404B, age=-1610460337, vt=2/96, sts=34974/1563543180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:45:34.271][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1377B, age=-1561410358, vt=2/96, sts=58321/1622683980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:51:08.765][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14544) ps rtp packet 1404B, age=-1226909409, vt=2/96, sts=57456/1598056380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:59:09.065][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-746622865, vt=2/96, sts=41058/1696041180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:01:53.613][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-582064710, vt=2/96, sts=53115/1710891180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:02:41.099][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-534575196, vt=2/96, sts=56830/1715164380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:04:43.419][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14520) ps rtp packet 629B, age=-412255648, vt=2/96, sts=46052/1671406380/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:07:30.335][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14272) ps rtp packet 1404B, age=-245343612, vt=2/96, sts=13991/1741141980/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:10:42.658][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14520) ps rtp packet 1404B, age=-53026370, vt=2/96, sts=8848/1703712780/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:15:05.938][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=210261553, vt=2/96, sts=10556/1544167899/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:16:17.221][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=281545519, vt=2/96, sts=35634/1733841180/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:17:29.643][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=353965980, vt=2/96, sts=31621/1557124291/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:22:57.826][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=682149602, vt=2/96, sts=14086/1586648251/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:26:07.642][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=871967438, vt=2/96, sts=41613/1603740693/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:30:20.658][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=1124975140, vt=2/96, sts=13271/1626478650/0x270640f, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:42:34.096][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 1404B, age=1858409258, vt=2/96, sts=30263/1874665966/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:44:16.120][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=1960436081, vt=2/96, sts=49287/2095889566/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:45:58.136][Trace][14872][07661fmv] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14320) ps rtp packet 1404B, age=2062459698, vt=2/96, sts=47630/1894116766/0x2747e03, muxer (nil) lost_rate:00% req_id:
